entity_id,source,source_id,pref_label_fr,pref_label_en,alt_labels_fr,alt_labels_en,description_fr,description_en,esco_skill_type,esco_reuse_level,hard_soft_provisional,hard_soft_method,it_subtype
SKL_a31f3c0af092,ROME,hard:analyser les tendances des donnees pour anticiper les besoins futurs,Analyser les tendances des données pour anticiper les besoins futurs,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9f34c7ad56c0,ROME,hard:elaborer des strategies de partitionnement des donnees pour optimiser les performances,Elaborer des stratégies de partitionnement des données pour optimiser les performances,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e84beaac7943,ROME,hard:planifier les capacites de stockage pour repondre aux exigences futures,Planifier les capacités de stockage pour répondre aux exigences futures,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_50e912cb03d4,ROME,hard:surveiller les evolutions technologiques pour maintenir les systemes a jour,Surveiller les évolutions technologiques pour maintenir les systèmes à jour,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_06645f12844c,ROME,hard:connaissance des solutions de manipulation des donnees etl/let,Connaissance des solutions de manipulation des données ETL/LET,,,,,,,,hard,rome_savoir,autre_hard
SKL_3790bb19ef9c,ROME,hard:optimisation de l'espace et des ressources,Optimisation de l'espace et des ressources,,,,,,,,hard,rome_savoir,autre_hard
SKL_e1d3a4a6b21f,ROME,hard:gestion des systemes de controle d'acces,Gestion des systèmes de contrôle d'accès,,,,,,,,hard,rome_savoir,autre_hard
SKL_7b6c168d1bc5,ROME,hard:audit de securite des bases de donnees,Audit de sécurité des bases de données,,,,,,,,hard,rome_savoir,autre_hard
SKL_724891367f29,ROME,hard:formation des utilisateurs sur les bases de donnees,Formation des utilisateurs sur les bases de données,,,,,,,,hard,rome_savoir,autre_hard
SKL_5dc2de3b5850,ROME,hard:gestion de la migration des donnees,Gestion de la migration des données,,,,,,,,hard,rome_savoir,autre_hard
SKL_1494e7be4cee,ROME,hard:gestion des utilisateurs et des permissions,Gestion des utilisateurs et des permissions,,,,,,,,hard,rome_savoir,autre_hard
SKL_f468ab12dfe8,ROME,hard:maintenance preventive des bases de donnees,Maintenance préventive des bases de données,,,,,,,,hard,rome_savoir,autre_hard
SKL_e62c15788369,ROME,hard:mise en place de replications de donnees,Mise en place de réplications de données,,,,,,,,hard,rome_savoir,autre_hard
SKL_9e20d0d08408,ROME,hard:optimisation des requetes sql,Optimisation des requêtes SQL,,,,,,,,hard,rome_savoir,langage_ou_techno_nommee
SKL_7af0ad010a88,ROME,"hard:recueillir et qualifier les donnees, signaux, mesures, images, transmis ou emis","Recueillir et qualifier les données, signaux, mesures, images, transmis ou émis",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_f04ec01eff0e,ROME,hard:cartographier des donnees,Cartographier des données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_2e9c008c6bfd,ROME,hard:developper des systemes d'aide a la decision,Développer des systèmes d'aide à la décision,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9567d0651c69,ROME,hard:collecter sur le terrain des donnees de l'implantation existante ou du site a amenager,Collecter sur le terrain des données de l'implantation existante ou du site à aménager,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_94b27ea16e77,ROME,"hard:identifier les lieux, se reperer dans l'espace","Identifier les lieux, se repérer dans l'espace",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a0f090bb0123,ROME,hard:gerer et alimenter des bases de donnees reglementaires internes et externes,Gérer et alimenter des bases de données réglementaires internes et externes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_8e6612de9bab,ROME,"hard:gerer et traiter des donnees (recherche, recueil, analyse, priorisation, diffusion, classement, suivi)","Gérer et traiter des données (recherche, recueil, analyse, priorisation, diffusion, classement, suivi)",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_04b167b548e3,ROME,hard:valider les methodes de collecte de donnees,Valider les méthodes de collecte de données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_c0aa059f7077,ROME,hard:developper des strategies de collecte d'informations,Développer des stratégies de collecte d'informations,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_595d0bd5cffa,ROME,hard:veiller a la protection des donnees et des informations sensibles,Veiller à la protection des données et des informations sensibles,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_74c2b5faa586,ROME,hard:synthetiser des informations complexes,Synthétiser des informations complexes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_effa6c300e57,ROME,hard:optimiser les flux d'informations pour la prise de decision,Optimiser les flux d'informations pour la prise de décision,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_4cc34e8e3627,ROME,hard:recueillir des informations de terrain,Recueillir des informations de terrain,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_1c2af660d630,ROME,hard:utiliser des logiciels specialises pour l'analyse des donnees,Utiliser des logiciels spécialisés pour l'analyse des données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_6e090adfa50f,ROME,hard:organiser des sessions de collecte de donnees,Organiser des sessions de collecte de données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_bbba9a2c6283,ROME,hard:former les equipes a l'utilisation des outils de donnees,Former les équipes à l'utilisation des outils de données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_99e571d695e1,ROME,hard:savoir analyser le terrain,Savoir analyser le terrain,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ce4efd8eb062,ROME,hard:analyser les besoins des utilisateurs pour la creation de systemes d'information geographique,Analyser les besoins des utilisateurs pour la création de systèmes d'information géographique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a36e576977d4,ROME,hard:optimiser les processus de collecte de donnees geographiques,Optimiser les processus de collecte de données géographiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_c767b3c54305,ROME,hard:assurer la maintenance et la mise a jour des systemes d'information geographique,Assurer la maintenance et la mise à jour des systèmes d'information géographique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_6796dead11ec,ROME,hard:integrer des solutions de geolocalisation dans des applications mobiles,Intégrer des solutions de géolocalisation dans des applications mobiles,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_553d3f27bbff,ROME,hard:developper des interfaces utilisateur pour des applications de cartographie,Développer des interfaces utilisateur pour des applications de cartographie,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_b84285018d3e,ROME,hard:creer des visualisations de donnees geographiques complexes,Créer des visualisations de données géographiques complexes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_f2436909ec92,ROME,hard:implementer des protocoles de securite pour les donnees geospatiales,Implémenter des protocoles de sécurité pour les données géospatiales,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e502d984a408,ROME,hard:realiser des analyses spatiales pour des etudes environnementales,Réaliser des analyses spatiales pour des études environnementales,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d51d65660ffd,ROME,hard:conduire des etudes de terrain pour valider des donnees geographiques,Conduire des études de terrain pour valider des données géographiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_f07813b19a3b,ROME,hard:publier et diffuser des jeux de donnees sur des plateformes d'open data,Publier et diffuser des jeux de données sur des plateformes d'open data,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d3d2515446f2,ROME,hard:interpretation de donnees geospatiales,Interprétation de données géospatiales,,,,,,,,hard,rome_savoir,autre_hard
SKL_24b86e045988,ROME,hard:gestion de bases de donnees spatiales,Gestion de bases de données spatiales,,,,,,,,hard,rome_savoir,autre_hard
SKL_bab89aa8367c,ROME,hard:cartographie numerique,Cartographie numérique,,,,,,,,hard,rome_savoir,autre_hard
SKL_972375271d00,ROME,hard:programmation python pour l'analyse spatiale,Programmation Python pour l'analyse spatiale,,,,,,,,hard,rome_savoir,langage_ou_techno_nommee
SKL_a8c6e477ce2e,ROME,hard:conception de systemes d'information geographique,Conception de systèmes d'information géographique,,,,,,,,hard,rome_savoir,autre_hard
SKL_6a12186a618f,ROME,hard:gestion de projets sig,Gestion de projets SIG,,,,,,,,hard,rome_savoir,autre_hard
SKL_3f15fa398345,ROME,hard:analyse de reseau geospatial,Analyse de réseau géospatial,,,,,,,,hard,rome_savoir,autre_hard
SKL_e1bd5196b001,ROME,hard:surveillance environnementale par sig,Surveillance environnementale par SIG,,,,,,,,hard,rome_savoir,autre_hard
SKL_0b4daa0901c6,ROME,hard:detection de changements par images satellites,Détection de changements par images satellites,,,,,,,,hard,rome_savoir,autre_hard
SKL_5337703a3e33,ROME,hard:analyse de terrain par sig,Analyse de terrain par SIG,,,,,,,,hard,rome_savoir,autre_hard
SKL_63d9054b6350,ROME,hard:gestion des ressources naturelles par sig,Gestion des ressources naturelles par SIG,,,,,,,,hard,rome_savoir,autre_hard
SKL_7042dcdd827a,ROME,hard:suivi de la couverture terrestre,Suivi de la couverture terrestre,,,,,,,,hard,rome_savoir,autre_hard
SKL_5a32ee8fff66,ROME,hard:analyse demographique par sig,Analyse démographique par SIG,,,,,,,,hard,rome_savoir,autre_hard
SKL_6b4d6869466a,ROME,hard:planification des transports par sig,Planification des transports par SIG,,,,,,,,hard,rome_savoir,autre_hard
SKL_632b80cb606c,ROME,hard:gestion des catastrophes naturelles par sig,Gestion des catastrophes naturelles par SIG,,,,,,,,hard,rome_savoir,autre_hard
SKL_9704ac9eb04a,ROME,"hard:realiser les mesures et les analyses, identifier des non-conformites et realiser des ajustements techniques","Réaliser les mesures et les analyses, identifier des non-conformités et réaliser des ajustements techniques",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_5661cad69643,ROME,"hard:planifier et interpreter la realisation des mesures, analyses et des resultats","Planifier et interpréter la réalisation des mesures, analyses et des résultats",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_493ff1add620,ROME,hard:valider les resultats de mesures et d'analyses,Valider les résultats de mesures et d'analyses,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_0539a865bca4,ROME,hard:communiquer un diagnostic sur des risques environnementaux ou sanitaires,Communiquer un diagnostic sur des risques environnementaux ou sanitaires,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ffe5f083a9e7,ROME,hard:concevoir des protocoles d'analyses,Concevoir des protocoles d'analyses,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_53f17fd36a4a,ROME,hard:preconiser des mesures environnementales,Préconiser des mesures environnementales,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_4e6718c1f4dc,ROME,hard:mettre en oeuvre les processus et les modes operatoires techniques,Mettre en oeuvre les processus et les modes opératoires techniques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_4fe85e524cca,ROME,hard:appliquer un cadre juridique ou reglementaire,Appliquer un cadre juridique ou réglementaire,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_b8445ba3d4f5,ROME,hard:analyser une situation et produire un diagnostic,Analyser une situation et produire un diagnostic,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_2148f74be83f,ROME,hard:reduire l'empreinte environnementale de son activite,Réduire l'empreinte environnementale de son activité,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_1c9ba050aef8,ROME,hard:assurer la tracabilite et la conformite des donnees environnementales,Assurer la traçabilité et la conformité des données environnementales,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_8b1ca2d2ee1f,ROME,"hard:assurer une veille reglementaire et normative specifique au secteur telecoms (green it, directives europeennes, rgpdetc.) et des standards sectoriels","Assurer une veille réglementaire et normative spécifique au secteur télécoms (green it, directives européennes, rgpdetc.) et des standards sectoriels",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_dc34303f0fbb,ROME,"hard:collecter, structurer et analyser des donnees environnementales complexes","Collecter, structurer et analyser des données environnementales complexes",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_f9b2d79b3cd5,ROME,"hard:contribuer a l'ecoconception ou a l'amelioration environnementale des produits et services telecoms, concevoir de nouveaux produits ou des ameliorations produits","Contribuer à l'écoconception ou à l'amélioration environnementale des produits et services télécoms, concevoir de nouveaux produits ou des améliorations produits",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_4d174a92f32f,ROME,hard:controler l'etat et l'etalonnage des outils et instruments de mesure environnementale utilises dans les telecoms,Contrôler l'état et l'étalonnage des outils et instruments de mesure environnementale utilisés dans les télécoms,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ebdbad36bbb1,ROME,hard:presenter et argumenter les evolutions de protocoles d'analyse environnementale et de procedures qualite,Présenter et argumenter les évolutions de protocoles d'analyse environnementale et de procédures qualité,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a6e9f275a910,ROME,"hard:respecter les regles de qualite, securite et environnement (qse)","Respecter les règles de qualité, sécurité et environnement (qse)",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_0e3ba256cf51,ROME,"hard:utiliser des logiciels specialises (simapro, openlca, gabi...) appliquer les normes iso 14040/44 pour modeliser et interpreter les impacts environnementaux specifiques aux equipements et services telecoms","Utiliser des logiciels spécialisés (simapro, openlca, gabi...) appliquer les normes iso 14040/44 pour modéliser et interpréter les impacts environnementaux spécifiques aux équipements et services télécoms",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_b48e2dd6e971,ROME,hard:interpretation de mesures physiques,Interprétation de mesures physiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_b2007ae8cdd0,ROME,hard:analyse de cycle de vie,Analyse de cycle de vie,,,,,,,,hard,rome_savoir,autre_hard
SKL_f3f8c0a886d5,ROME,hard:eco-conception,Eco-conception,,,,,,,,hard,rome_savoir,autre_hard
SKL_12bf8b44f0ee,ROME,hard:etude d'impact environnemental,Etude d'impact environnemental,,,,,,,,hard,rome_savoir,autre_hard
SKL_6fab9725356c,ROME,hard:master mention droit de l'environnement,Master mention droit de l'environnement,,,,,,,,hard,rome_savoir,autre_hard
SKL_a350788ca001,ROME,"hard:architectures et equipements telecoms (reseaux mobiles, fibre, data centers, terminaux)","Architectures et équipements télécoms (réseaux mobiles, fibre, data centers, terminaux)",,,,,,,,hard,rome_savoir,autre_hard
SKL_04f8b5429932,ROME,"hard:cadre reglementaire environnemental (ex : csrd, sbti, ghg protocol)","Cadre réglementaire environnemental (ex : CSRD, SBTi, GHG Protocol)",,,,,,,,hard,rome_savoir,autre_hard
SKL_5036b452b1ab,ROME,hard:chimie des materiaux,Chimie des matériaux,,,,,,,,hard,rome_savoir,autre_hard
SKL_1709ad1d218e,ROME,"hard:outils et methodes d'analyse de cycle de vie (acv) et d'eco-conception (ex : simapro, openlca, gabi, methodes iso 14040/44)","Outils et méthodes d'Analyse de Cycle de Vie (ACV) et d'éco-conception (ex : SimaPro, OpenLCA, GaBi, méthodes ISO 14040/44)",,,,,,,,hard,rome_savoir,autre_hard
